"1083811","occ","","","20491","Otus asio","species","133782","Rancholabrean","","0.3","0.012","43539"
"1083812","occ","","","20491","Speotyto cunicularia","species","289512","Rancholabrean","","0.3","0.012","43539"
"1083813","occ","","","20491","Strix varia","species","133784","Rancholabrean","","0.3","0.012","43539"
"1083814","occ","","","20491","Colaptes auratus","species","129807","Rancholabrean","","0.3","0.012","43539"
"1083815","occ","","","20491","Melanerpes erythrocephalus","species","129818","Rancholabrean","","0.3","0.012","43539"
"1083817","occ","","","20491","Corvus brachyrhynchos","species","289720","Rancholabrean","","0.3","0.012","43539"
"1083819","occ","","","20491","Corvus ossifragus","species","83494","Rancholabrean","","0.3","0.012","43539"
"1083820","occ","","","20491","Protocitta dixi","species","290115","Rancholabrean","","0.3","0.012","43539"
"1083821","occ","","","20491","Cyanocitta cristata","species","129837","Rancholabrean","","0.3","0.012","43539"
"1083822","occ","","","20491","Troglodytes","genus","347894","Rancholabrean","","0.3","0.012","43539"
"1083823","occ","","","20491","Cistothorus brevis","species","290118","Rancholabrean","","0.3","0.012","43539"
"1083825","occ","","","20491","Pandanaris convexa","species","290205","Rancholabrean","","0.3","0.012","43539"
"1083826","occ","","","20491","Agelaius phoeniceus","species","129845","Rancholabrean","","0.3","0.012","43539"
"1083827","occ","","","20491","Quiscalus quiscula","species","133812","Rancholabrean","","0.3","0.012","43539"
"1083828","occ","","","20491","Sturnella","genus","130726","Rancholabrean","","0.3","0.012","43539"
"1083829","occ","","","20491","Pipilo","genus","130734","Rancholabrean","","0.3","0.012","43539"
"1085602","occ","","","136227","Tyto balearica","species","94154","Pliocene","","5.333","2.588","43576"
"1085607","occ","","","136227","Pterodromoides minoricensis","species","83356","Pliocene","","5.333","2.588","18141"
"1086824","occ","","","136334","Aves","class","36616","MN 5","","15.97","13.65","43601"
"1087093","occ","","","49520","Empheresula","genus","36635","MN 7 + 8","","12.75","11.1","40668"
"1087328","occ","","","63553","Anthropornis","genus","39712","Priabonian","","38","33.9","43658"
"1087329","occ","","","63553","Palaeeudyptes klekowskii","species","92186","Priabonian","","38","33.9","43658"
"1087331","occ","","","64832","Neornithes","subclass","39241","Eocene","","56","33.9","43663"
"1089622","occ","","","136913","Struthio","genus","39278","Late Miocene","","11.608","5.333","43778"
"1089844","occ","","","60127","Eremopezus eocaenus","species","86260","Rupelian","","33.9","28.1","43795"
"1090632","occ","","","60127","Ciconiidae","family","39634","Rupelian","","33.9","28.1","43809"
"1090633","occ","","","53970","Leptoptilos","genus","105607","MN 4","","16.9","15.97","43809"
"1091329","occ","","","34615","Palaeortyx intermedia","species","227166","MN 5","","15.97","13.65","40668"
"1091395","occ","","","59887","Gargantuavis philoinos","species","65146","Late Campanian","Early Maastrichtian","83.5","66","43870"
"1091821","occ","","","48325","Aves","class","36616","MN 5","","15.97","13.65","43885"
"1092861","occ","","","137562","Aves","class","36616","Albian","","113","100.5","44000"
"1092931","occ","","","137567","Aves","class","36616","Aptian","Albian","125","100.5","44000"
"1092995","occ","","","137577","Aves","class","36616","Aptian","Albian","125","100.5","44000"
"1093553","occ","","","137728","Aves","class","36616","Lancian","","70.6","66","42536"
"1093731","occ","27965","","74643","Berruornis halbedeli","species","105815","Selandian","","61.6","59.2","25122"
"1093946","occ","","","137860","Aves","class","36616","Early Cretaceous","","145","100.5","44099"
"1093960","occ","","","137862","Aves","class","36616","Neocomian","","145","130","44099"
"1094084","occ","","","136717","Phorusrhacinae","subfamily","181133","Late Miocene","","11.608","5.333","44102"
"1095550","occ","","","105772","Sulcavis geeorum","species","255056","Aptian","","125","113","44215"
"1095785","occ","","","138319","Spheniscidae","family","39710","Holocene","","0.0117","0","44331"
"1095854","occ","","","118207","Archaeorhynchus spathula","species","137384","Early Aptian","","125.45","122.46","44274"
"1096282","occ","","","138410","Eudyptula minor","species","143759","Holocene","","0.0117","0","44314"
"1096283","occ","","","138319","Eudyptes","genus","39720","Holocene","","0.0117","0","44251"
"1096284","occ","","","50361","Pachydyptes simpsoni","species","173443","Priabonian","","38","33.9","34391"
"1096286","occ","","","138410","Phalacrocorax","genus","39689","Holocene","","0.0117","0","44314"
"1096287","occ","","","138410","Anatidae","family","39624","Holocene","","0.0117","0","44314"
"1096288","occ","","","138410","Accipiter fasciatus","species","255494","Holocene","","0.0117","0","44314"
"1096289","occ","","","138410","Falco cenchroides","species","255495","Holocene","","0.0117","0","44314"
"1096290","occ","","","138410","Coturnix","genus","143789","Holocene","","0.0117","0","44314"
"1096291","occ","","","138410","Turnix varia","species","255496","Holocene","","0.0117","0","44314"
"1096292","occ","","","138410","Rallus philippensis","species","255499","Holocene","","0.0117","0","44314"
"1096293","occ","","","138410","Gallinula mortierii","species","255503","Holocene","","0.0117","0","44314"
"1096294","occ","","","138410","Dasyornis","genus","255522","Holocene","","0.0117","0","44314"
"1096295","occ","","","138410","Larus novaehollandiae","species","143806","Holocene","","0.0117","0","44314"
"1096296","occ","","","138410","Phaps chalcoptera","species","255505","Holocene","","0.0117","0","44314"
"1096297","occ","","","138410","Glossopsitta concinna","species","255509","Holocene","","0.0117","0","44314"
"1096298","occ","","","138410","Cacatua tenuirostris","species","255511","Holocene","","0.0117","0","44314"
"1096299","occ","","","138410","Phaps elegans","species","255506","Holocene","","0.0117","0","44314"
"1096300","occ","","","138410","Cacatua roseicapilla","species","255512","Holocene","","0.0117","0","44314"
"1096301","occ","","","138410","Platycercus elegans","species","255515","Holocene","","0.0117","0","44314"
"1096303","occ","","","138410","Psittaciformes","order","39357","Holocene","","0.0117","0","44314"
"1096305","occ","","","138410","Cinclosoma punctatum","species","255519","Holocene","","0.0117","0","44314"
"1096306","occ","","","138410","Cinclosoma punctatum","species","255519","Holocene","","0.0117","0","44314"
"1096307","occ","","","138410","Dasyornis brachypterus","species","255523","Holocene","","0.0117","0","44314"
"1096308","occ","","","138410","Anthochaera carunculata","species","255526","Holocene","","0.0117","0","44314"
"1096309","occ","","","138410","Ptilonorhynchus violaceus","species","255530","Holocene","","0.0117","0","44314"
"1096310","occ","","","138410","Anthochaera chrysoptera","species","255527","Holocene","","0.0117","0","44314"
"1096311","occ","","","138410","Cracticidae","family","230838","Holocene","","0.0117","0","44314"
"1096312","occ","","","138410","Corvus","genus","39446","Holocene","","0.0117","0","44314"
"1096313","occ","","","138410","Aves","class","36616","Holocene","","0.0117","0","44314"
"1096314","occ","","","138410","Passeriformes","order","39441","Holocene","","0.0117","0","44314"
"1111604","occ","","","140805","Psittacidae","family","39358","Lujanian","","0.781","0.012","45666"
"1111605","occ","","","140805","Nothura","genus","39271","Lujanian","","0.781","0.012","45666"
"1111606","occ","","","140805","Colaptes","genus","129806","Lujanian","","0.781","0.012","45666"
"1111940","occ","","IF","140887","Koreanaornis","genus","81118","Late Cenomanian","","99.6","93.5","45718"
"1114208","occ","","","85237","Enantiornithes","subclass","53286","Albian","","113","100.5","45879"
"1116240","occ","","","141536","Divisulcus demerei","species","264081","Langhian","","15.97","13.82","46003"
"1118279","occ","","","141001","Hesperornithiformes","order","36617","Campanian","","83.6","72.1","45794"
"1123214","occ","","","142313","Pseudodontornis tenuirostris","species","264784","Late Paleocene","Early Eocene","58.7","48.6","46199"
"1123297","occ","","","45489","Aves","class","36616","Tortonian","","11.62","7.246","18766"
"1123411","occ","","","142350","Protoplotus beauforti","species","264918","Paleocene","Eocene","66","33.9","46223"
"1123461","occ","","","45489","Uria brodkorbi","species","211202","Tortonian","","11.62","7.246","39014"
"1124775","occ","32103","","142529","Phorusrhacos longissimus","species","53570","Early Miocene","","23.03","15.97","58178"
"1124801","occ","","","142533","Phorusrhacos longissimus","species","53570","Early Miocene","","23.03","15.97","46189"
"1130189","occ","","","143531","Aves","class","36616","Quaternary","","2.588","0","46510"
"1132374","occ","","","144132","Aves","class","36616","Holocene","","0.0117","0","46614"
"1132381","occ","","","144133","Rallus longirostris","species","336066","Holocene","","0.0117","0","46614"
"1132390","occ","","","144134","Corvus","genus","39446","Holocene","","0.0117","0","46614"
"1132391","occ","","","144134","Eudocimus","genus","39565","Holocene","","0.0117","0","46614"
"1132807","occ","","","18556","Phalacrocorax","genus","39689","Hemphillian","","10.3","4.9","46620"
"1134766","occ","","","68001","Aves","class","36616","Late Campanian","","83.5","70.6","46717"
"1134785","occ","","","68003","Aves","class","36616","Late Campanian","","83.5","70.6","46717"
"1135111","occ","","","92806","Yanornis guozhangi","species","267752","Barremian","Early Aptian","129.4","122.46","46720"
"1135678","occ","","","144662","Nyctanassa violacea","species","289715","Holocene","","0.0117","0","46815"
"1135679","occ","","","144662","Eudocimus","genus","39565","Holocene","","0.0117","0","46815"
"1135680","occ","","","144662","Pandion","genus","39329","Holocene","","0.0117","0","46815"
"1135681","occ","","","144662","Accipiter","genus","94492","Holocene","","0.0117","0","46815"
"1135682","occ","","","144662","Caracara creightoni","species","290140","Holocene","","0.0117","0","46815"
"1135683","occ","","","144662","Columba","genus","39354","Holocene","","0.0117","0","46815"
"1135684","occ","","","144662","Zenaida","genus","161741","Holocene","","0.0117","0","46815"
"1135686","occ","","","144662","Tyto","genus","39409","Holocene","","0.0117","0","46815"
"1135687","occ","","","144662","Passeriformes","order","39441","Holocene","","0.0117","0","46815"
"1135733","occ","","","144663","Puffinus lherminieri","species","83375","Holocene","","0.0117","0","46815"
"1135734","occ","","","144663","Nyctanassa violacea","species","289715","Holocene","","0.0117","0","46815"
"1135735","occ","","","144663","Eudocimus","genus","39565","Holocene","","0.0117","0","46815"
"1135736","occ","","","144663","Pandion","genus","39329","Holocene","","0.0117","0","46815"
"1135737","occ","","","144663","Accipiter","genus","94492","Holocene","","0.0117","0","46815"
"1135738","occ","","","144663","Falco sparverius","species","133779","Holocene","","0.0117","0","46815"
"1135739","occ","","","144663","Rallus","genus","39537","Holocene","","0.0117","0","46815"
"1135740","occ","","","144663","Gallinago","genus","83479","Holocene","","0.0117","0","46815"
"1135741","occ","","","144663","Columba","genus","39354","Holocene","","0.0117","0","46815"
"1135742","occ","","","144663","Zenaida","genus","161741","Holocene","","0.0117","0","46815"
"1135744","occ","","","144663","Tyto","genus","39409","Holocene","","0.0117","0","46815"
"1135745","occ","","","144663","Athene","genus","94499","Holocene","","0.0117","0","46815"
"1135746","occ","","","144663","Colaptes","genus","129806","Holocene","","0.0117","0","46815"
"1135747","occ","","","144663","Contopus","genus","129825","Holocene","","0.0117","0","46815"
"1135748","occ","","","144663","Petrochelidon","genus","129830","Holocene","","0.0117","0","46815"
"1135751","occ","","","144663","Spizella","genus","289528","Holocene","","0.0117","0","46815"
"1135753","occ","","","144663","Sturnella","genus","130726","Holocene","","0.0117","0","46815"
"1135754","occ","","","144663","Passeriformes","order","39441","Holocene","","0.0117","0","46815"
"1135885","occ","","","22219","Spheniscidae","family","39710","Late Miocene","","11.608","5.333","34469"
"1135886","occ","","","144713","Sphenisciformes","order","36626","Tortonian","","11.62","7.246","46835"
"1135887","occ","","","144713","Sphenisciformes","order","36626","Tortonian","","11.62","7.246","46835"
"1135888","occ","","","144713","Sphenisciformes","order","36626","Tortonian","","11.62","7.246","46835"
"1135889","occ","","","144713","Sphenisciformes","order","36626","Tortonian","","11.62","7.246","46835"
"1145194","occ","","","145811","Psilopteridae","family","134480","Middle Miocene","","15.97","11.608","47156"
"1145983","occ","","","53666","Palaeeudyptes gunnari","species","92187","Lutetian","Bartonian","47.8","38","47180"
"1145984","occ","","","53666","Palaeeudyptes klekowskii","species","92186","Lutetian","Bartonian","47.8","38","47180"
"1145985","occ","","","53666","Anthropornis nordenskjoeldi","species","92180","Lutetian","Bartonian","47.8","38","47180"
"1145986","occ","","","53666","Delphinornis","genus","39718","Lutetian","Bartonian","47.8","38","47180"
"1145987","occ","","","53666","Mesetaornis polaris","species","92198","Lutetian","Bartonian","47.8","38","47180"
"1145988","occ","","","53666","Marambiornis exilis","species","92200","Lutetian","Bartonian","47.8","38","47180"
"1145989","occ","","","53666","Pelagornithidae","family","39658","Lutetian","Bartonian","47.8","38","47180"
"1145990","occ","","","53666","Diomedeidae","family","39692","Lutetian","Bartonian","47.8","38","47180"
"1147420","occ","","","14655","Aves","class","36616","Lancian","","70.6","66","1535"
"1147525","occ","","","124766","Alcini","tribe","202158","Serravallian","","13.82","11.62","47261"
"1148829","occ","","","146556","Qianshanornis rapax","species","272006","Early Paleocene","","66","61.7","47334"
"1148830","occ","","IF","101072","Koreanaornis hamanensis","species","81119","Cenomanian","","100.5","93.9","47338"
"1151789","occ","","","147071","Xinghaiornis lini","species","273052","Early Aptian","","125.45","122.46","47489"
"1162068","occ","","","59062","Chendytes","genus","142717","Pleistocene","","2.588","0.0117","47780"
"1164030","occ","","","92297","Aves","class","36616","Late Campanian","","83.5","70.6","47964"
"1164035","occ","","","149733","Aves","class","36616","Late Campanian","","83.5","70.6","47964"
"1164043","occ","","","55245","Aves","class","36616","Late Campanian","","83.5","70.6","47964"
"1167503","occ","","","150275","Zhouornis hani","species","277340","Aptian","","125","113","48071"
"1168343","occ","","","137591","Piscivoravis lii","species","277543","Aptian","","125","113","48108"
"1168383","occ","","IF","150375","Barrosopus slobodai","species","277624","Early Campanian","Middle Campanian","83.5","70.6","48114"
"1168384","occ","","I","150375","Aquatilavipes","genus","57430","Early Campanian","Middle Campanian","83.5","70.6","48114"
"1169919","occ","","","13305","Ornithothoraces","unranked clade","64115","Santonian","","86.3","83.6","48178"
"1173125","occ","","","150594","Pelagornis","genus","39666","Late Oligocene","Early Miocene","28.4","15.97","40886"
"1178720","occ","","","62293","Changmaornis houi","species","280542","Aptian","","125","113","48528"
"1178721","occ","","","62293","Yumenornis huangi","species","280544","Aptian","","125","113","48528"
"1178758","occ","","","52582","Haematopus","genus","39586","Zanclean","","5.333","3.6","52582"
"1180211","occ","","","152061","Aves","class","36616","Huayquerian","","9","6.8","48756"
"1180255","occ","","","152062","Dendrocygna","genus","83736","Montehermosan","","6.8","4","48757"
"1180256","occ","","","152062","Chunga","genus","39457","Montehermosan","","6.8","4","48757"
"1180290","occ","","","152064","Chunga","genus","39457","Montehermosan","","6.8","4","48757"
"1180413","occ","","","152081","Aves","class","36616","Early Pliocene","","5.333","3.6","48790"
"1180414","occ","","","152081","Dendrocygninae","subfamily","208974","Early Pliocene","","5.333","3.6","48790"
"1180415","occ","","","152081","Eudromia","genus","39269","Early Pliocene","","5.333","3.6","48790"
"1180416","occ","","","152081","Mesembriornis milneedwardsi","species","146059","Early Pliocene","","5.333","3.6","48790"
"1180417","occ","","","152081","Chunga","genus","39457","Early Pliocene","","5.333","3.6","48790"
"1180504","occ","","","152085","Aves","class","36616","Early Pliocene","","5.333","3.6","48790"
"1180505","occ","","","152085","Eudromia","genus","39269","Early Pliocene","","5.333","3.6","48790"
"1180506","occ","","","152085","Mesembriornis milneedwardsi","species","146059","Early Pliocene","","5.333","3.6","48790"
"1180539","occ","","","152086","Aves","class","36616","Early Pliocene","","5.333","3.6","48790"
"1180564","occ","","","152088","Aves","class","36616","Early Pliocene","","5.333","3.6","48790"
"1181305","occ","","","152194","Teratornis merriami","species","137170","Rancholabrean","","0.3","0.012","48908"
"1181524","occ","","","152238","Anchigyps voorhiesi","species","282758","Clarendonian","","13.6","10.3","48930"
"1183566","occ","","","152599","Falco","genus","39319","Pleistocene","","2.588","0.0117","48919"
"1183567","occ","","","152599","Caracara plancus","species","289546","Pleistocene","","2.588","0.0117","48919"
"1183568","occ","","","152599","Anas","genus","67686","Pleistocene","","2.588","0.0117","48919"
"1183569","occ","","","152599","Coragyps atratus","species","161511","Pleistocene","","2.588","0.0117","48919"
"1183570","occ","","","152599","Milvago","genus","289541","Pleistocene","","2.588","0.0117","48919"
"1183571","occ","","","152599","Charadrius vociferus","species","129786","Pleistocene","","2.588","0.0117","48919"
"1183572","occ","","","152599","Buteo","genus","39325","Pleistocene","","2.588","0.0117","48919"
"1183573","occ","","","152599","Buteo","genus","39325","Pleistocene","","2.588","0.0117","48919"
"1183574","occ","","","152599","Circus","genus","146037","Pleistocene","","2.588","0.0117","48919"
"1183576","occ","","","152599","Burhinus","genus","39562","Pleistocene","","2.588","0.0117","48919"
"1183577","occ","","","152599","Zenaida","genus","161741","Pleistocene","","2.588","0.0117","48919"
"1183578","occ","","","152599","Columbina","genus","289995","Pleistocene","","2.588","0.0117","48919"
"1183580","occ","","","152599","Speotyto cunicularia","species","289512","Pleistocene","","2.588","0.0117","48919"
"1183582","occ","","","152599","Steganopus","genus","289793","Pleistocene","","2.588","0.0117","48919"
"1184846","occ","","","152870","Gymnogyps","genus","137181","Pleistocene","","2.588","0.0117","49267"
"1185088","occ","","","152906","Spheniscidae","family","39710","Miocene","","23.03","5.333","49174"
"1186188","occ","","","13066","Strigidae","family","39403","Pleistocene","","2.588","0.0117","49146"
"1186250","occ","","","152599","Nycticorax","genus","39548","Pleistocene","","2.588","0.0117","48919"
"1186251","occ","","","152599","Dendrocygna autumnalis","species","290686","Pleistocene","","2.588","0.0117","48919"
"1186252","occ","","","152599","Anas","genus","67686","Pleistocene","","2.588","0.0117","48919"
"1186253","occ","","","152599","Cathartes aura","species","103975","Pleistocene","","2.588","0.0117","48919"
"1186254","occ","","","152599","Geranoaetus","genus","105723","Pleistocene","","2.588","0.0117","48919"
"1186255","occ","","","152599","Falco","genus","39319","Pleistocene","","2.588","0.0117","48919"
"1186256","occ","","","152599","Pluvialis dominica","species","186247","Pleistocene","","2.588","0.0117","48919"
"1186257","occ","","","152599","Pluvialis squatarola","species","83475","Pleistocene","","2.588","0.0117","48919"
"1186258","occ","","","152599","Charadrius semipalmatus","species","335305","Pleistocene","","2.588","0.0117","48919"
"1186259","occ","","","152599","Tringa","genus","83482","Pleistocene","","2.588","0.0117","48919"
"1186260","occ","","","152599","Totanus","genus","39583","Pleistocene","","2.588","0.0117","48919"
"1186261","occ","","","152599","Totanus","genus","39583","Pleistocene","","2.588","0.0117","48919"
"1186262","occ","","","152599","Catoptrophorus semipalmatus","species","129794","Pleistocene","","2.588","0.0117","48919"
"1186263","occ","","","152599","Calidris","genus","83484","Pleistocene","","2.588","0.0117","48919"
"1186264","occ","","","152599","Erolia","genus","129796","Pleistocene","","2.588","0.0117","48919"
"1186265","occ","","","152599","Ereunetes","genus","290671","Pleistocene","","2.588","0.0117","48919"
"1186266","occ","","","152599","Ereunetes","genus","290671","Pleistocene","","2.588","0.0117","48919"
"1186267","occ","","","152599","Micropalama","genus","289789","Pleistocene","","2.588","0.0117","48919"
"1186268","occ","","","152599","Bartramia longicauda","species","129791","Pleistocene","","2.588","0.0117","48919"
"1186269","occ","","","152599","Numenius","genus","83476","Pleistocene","","2.588","0.0117","48919"
"1186270","occ","","","152599","Limosa","genus","210450","Pleistocene","","2.588","0.0117","48919"
"1186271","occ","","","152599","Arenaria interpres","species","186395","Pleistocene","","2.588","0.0117","48919"
"1186272","occ","","","152599","Himantopus","genus","336069","Pleistocene","","2.588","0.0117","48919"
"1186273","occ","","","152599","Phalaropus","genus","36647","Pleistocene","","2.588","0.0117","48919"
"1186275","occ","","","152599","Steganopus","genus","289793","Pleistocene","","2.588","0.0117","48919"
"1186276","occ","","","152599","Thinocorus","genus","289795","Pleistocene","","2.588","0.0117","48919"
"1186277","occ","","","152599","Larus","genus","36644","Pleistocene","","2.588","0.0117","48919"
"1186279","occ","","","152599","Zenaida","genus","161741","Pleistocene","","2.588","0.0117","48919"
"1186280","occ","","","152599","Tyto alba","species","94500","Pleistocene","","2.588","0.0117","48919"
"1186503","occ","","","152113","Podilymbus podiceps","species","133770","Holocene","","0.0117","0","48812"
"1186504","occ","","","152113","Anas platyrhynchos","species","83434","Holocene","","0.0117","0","48812"
"1186533","occ","","","152653","Podilymbus podiceps","species","133770","Pleistocene","","2.588","0.0117","49203"
"1186534","occ","","","152653","Podiceps","genus","39553","Pleistocene","","2.588","0.0117","49203"
"1186536","occ","","","152653","Buteo","genus","39325","Pleistocene","","2.588","0.0117","49203"
"1186537","occ","","","152653","Aquila","genus","94488","Pleistocene","","2.588","0.0117","49203"
"1186538","occ","","","152653","Falco sparverius","species","133779","Pleistocene","","2.588","0.0117","49203"
"1186539","occ","","","152653","Falco","genus","39319","Pleistocene","","2.588","0.0117","49203"
"1186543","occ","","","152653","Porzana","genus","94495","Pleistocene","","2.588","0.0117","49203"
"1186544","occ","","","152653","Numenius","genus","83476","Pleistocene","","2.588","0.0117","49203"
"1186545","occ","","","152653","Phalaropus","genus","36647","Pleistocene","","2.588","0.0117","49203"
"1186546","occ","","","152653","Larus","genus","36644","Pleistocene","","2.588","0.0117","49203"
"1186547","occ","","","152653","Bubo virginianus","species","161526","Pleistocene","","2.588","0.0117","49203"
"1186549","occ","","","152653","Asio","genus","161528","Pleistocene","","2.588","0.0117","49203"
"1186550","occ","","","152653","Picoides villosus","species","133786","Pleistocene","","2.588","0.0117","49203"
"1186551","occ","","","152653","Colaptes auratus","species","129807","Pleistocene","","2.588","0.0117","49203"
"1186552","occ","","","152653","Corvus brachyrhynchos","species","289720","Pleistocene","","2.588","0.0117","49203"
"1186553","occ","","","152653","Corvus corax","species","133788","Pleistocene","","2.588","0.0117","49203"
"1186554","occ","","","152653","Chondestes grammacus","species","289531","Pleistocene","","2.588","0.0117","49203"
"1186555","occ","","","152653","Melospiza","genus","129853","Pleistocene","","2.588","0.0117","49203"
"1186556","occ","","","152653","Zonotrichia leucophrys","species","335312","Pleistocene","","2.588","0.0117","49203"
"1186557","occ","","","152653","Zonotrichia","genus","129849","Pleistocene","","2.588","0.0117","49203"
"1186558","occ","","","152653","Junco hyemalis","species","289535","Pleistocene","","2.588","0.0117","49203"
"1186563","occ","","","152653","Carpodacus","genus","130728","Pleistocene","","2.588","0.0117","49203"
"1186564","occ","","","152653","Anas","genus","67686","Pleistocene","","2.588","0.0117","49203"
"1186565","occ","","","152653","Rallus limicola","species","336068","Pleistocene","","2.588","0.0117","49203"
"1186566","occ","","","152653","Pica","genus","93747","Pleistocene","","2.588","0.0117","49203"
"1186567","occ","","","152653","Anser","genus","83424","Pleistocene","","2.588","0.0117","49203"
"1186569","occ","","","152653","Sitta","genus","39449","Pleistocene","","2.588","0.0117","49203"
"1186570","occ","","","152653","Sitta","genus","39449","Pleistocene","","2.588","0.0117","49203"
"1186571","occ","","","152653","Agelaius","genus","83664","Pleistocene","","2.588","0.0117","49203"
"1186573","occ","","","152653","Aythya americana","species","321726","Pleistocene","","2.588","0.0117","49203"
"1186575","occ","","","152653","Eremophila alpestris","species","335311","Pleistocene","","2.588","0.0117","49203"
"1186576","occ","","","152653","Tachycineta","genus","290113","Pleistocene","","2.588","0.0117","49203"
"1186577","occ","","","152653","Spizella","genus","289528","Pleistocene","","2.588","0.0117","49203"
"1188009","occ","","","151252","Diatryma cotei","species","285527","Lutetian","","47.8","41.3","49420"
"1189864","occ","","","80858","Aves","class","36616","Early Maastrichtian","","70.6","66","49557"
"1189872","occ","","","80859","Alexornithidae","family","71342","Early Maastrichtian","","70.6","66","49557"
"1190089","occ","","","153543","Gobipipus reshetovi","species","286808","Middle Campanian","","83.5","70.6","49615"
"1190284","occ","","","13937","Hongshanornis longicresta","species","119299","Barremian","","129.4","125","49682"
"1190582","occ","","","153694","Parvavis chuxiongensis","species","287262","Turonian","Santonian","93.9","83.6","49767"
"1190910","occ","","","153809","Bohaiornis guoi","species","178341","Aptian","","125","113","49836"
"1191790","occ","","","68822","Australornis lovei","species","287999","Selandian","","61.6","59.2","49921"
"1192084","occ","","","153809","Parabohaiornis martini","species","288068","Aptian","","125","113","49948"
"1192095","occ","","","153809","Longusunguis kurochkini","species","288070","Aptian","","125","113","49948"
"1192141","occ","31331","","82783","Parapengornis eurycaudatus","species","321577","Early Aptian","","125.45","122.46","55440"
"1193279","occ","","","13065","Aepyornithidae","family","39292","Early Miocene","","23.03","15.97","43783"
"1195453","occ","","","18554","Pliogyps charon","species","289243","Late Clarendonian","","13.6","10.3","50262"
"1195565","occ","","","18597","Rhegminornis calobates","species","289297","Hemingfordian","","20.43","15.97","50271"
"1195718","occ","","","154689","Spheniscus","genus","39734","Tortonian","","11.62","7.246","50280"
"1195719","occ","","","152083","Palaeospheniscus bergi","species","53344","Early Miocene","","23.03","15.97","50281"
"1195720","occ","","","152083","Spheniscidae","family","39710","Early Miocene","","23.03","15.97","50281"
"1195888","occ","","","20384","Gavia","genus","39709","Blancan","","4.9","1.8","50310"
"1195889","occ","","","20384","Tachybaptus dominicus","species","289522","Blancan","","4.9","1.8","50310"
"1195890","occ","","","20384","Podilymbus podiceps","species","133770","Blancan","","4.9","1.8","50310"
"1195891","occ","","","20384","Podiceps","genus","39553","Blancan","","4.9","1.8","50310"
"1195892","occ","","","20384","Botaurus lentiginosus","species","335661","Blancan","","4.9","1.8","50310"
"1195893","occ","","","20384","Ixobrychus exilis","species","289520","Blancan","","4.9","1.8","50310"
"1195894","occ","","","20384","Ardea","genus","39542","Blancan","","4.9","1.8","50310"
"1195895","occ","","","20384","Eudocimus","genus","39565","Blancan","","4.9","1.8","50310"
"1195896","occ","","","20384","Coragyps atratus","species","161511","Blancan","","4.9","1.8","50310"
"1195897","occ","","","20384","Gymnogyps","genus","137181","Blancan","","4.9","1.8","50310"
"1195898","occ","","","20384","Anabernicula gracilenta","species","229918","Blancan","","4.9","1.8","50310"
"1195899","occ","","","20384","Aix sponsa","species","289518","Blancan","","4.9","1.8","50310"
"1195900","occ","","","20384","Anas crecca","species","133772","Blancan","","4.9","1.8","50310"
"1195901","occ","","","20384","Anas platyrhynchos","species","83434","Blancan","","4.9","1.8","50310"
"1195902","occ","","","20384","Anas","genus","67686","Blancan","","4.9","1.8","50310"
"1195903","occ","","","20384","Aythya","genus","83440","Blancan","","4.9","1.8","50310"
"1195904","occ","","","20384","Neophrontops slaughteri","species","289745","Blancan","","4.9","1.8","50310"
"1195905","occ","","","20384","Accipiter","genus","94492","Blancan","","4.9","1.8","50310"
"1195906","occ","","","20384","Buteogallus urubitinga","species","289516","Blancan","","4.9","1.8","50310"
"1195907","occ","","","20384","Buteo","genus","39325","Blancan","","4.9","1.8","50310"
"1195908","occ","","","20384","Falco sparverius","species","133779","Blancan","","4.9","1.8","50310"
"1195909","occ","","","20384","Falco","genus","39319","Blancan","","4.9","1.8","50310"
"1195910","occ","","","20384","Meleagris","genus","39341","Blancan","","4.9","1.8","50310"
"1195911","occ","","","20384","Colinus virginianus","species","129784","Blancan","","4.9","1.8","50310"
"1195912","occ","","","20384","Rallus longirostris","species","336066","Blancan","","4.9","1.8","50310"
"1195913","occ","","","20384","Rallus","genus","39537","Blancan","","4.9","1.8","50310"
"1195914","occ","","","20384","Porzana","genus","94495","Blancan","","4.9","1.8","50310"
"1195915","occ","","","20384","Grus americana","species","83464","Blancan","","4.9","1.8","50310"
"1195916","occ","","","20384","Titanis walleri","species","53324","Blancan","","4.9","1.8","50310"
"1195917","occ","","","20384","Gallinago gallinago","species","289751","Blancan","","4.9","1.8","50310"
"1195918","occ","","","20384","Scolopax hutchensi","species","289470","Blancan","","4.9","1.8","50310"
"1195919","occ","","","20384","Zenaida macroura","species","289527","Blancan","","4.9","1.8","50310"
"1195920","occ","","","20384","Columba","genus","39354","Blancan","","4.9","1.8","50310"
"1195921","occ","","","20384","Coccyzus americanus","species","289514","Blancan","","4.9","1.8","50310"
"1195922","occ","","","20384","Tyto alba","species","94500","Blancan","","4.9","1.8","50310"
"1195923","occ","","","20384","Otus asio","species","133782","Blancan","","4.9","1.8","50310"
"1195924","occ","","","20384","Bubo virginianus","species","161526","Blancan","","4.9","1.8","50310"
"1195925","occ","","","20384","Glaucidium explorator","species","289472","Blancan","","4.9","1.8","50310"
"1195926","occ","","","20384","Glaucidium","genus","289471","Blancan","","4.9","1.8","50310"
"1195927","occ","","","20384","Speotyto cunicularia","species","289512","Blancan","","4.9","1.8","50310"
